client_id,client_name,source_amount,fee_pct,expected_net_amount
C000607,Client 607,12843.23,0.02,12586.37
C000608,Client 608,26822.88,0.02,26286.42
C000609,Client 609,31928.29,0.02,31289.72
C000610,Client 610,875.59,0.02,858.08
C000611,Client 611,33397.86,0.02,32729.90
C000612,Client 612,31569.12,0.02,30937.74
C000613,Client 613,4427.60,0.02,4339.05
C000614,Client 614,25352.34,0.02,24845.29
C000615,Client 615,35759.75,0.02,35044.56
C000616,Client 616,45296.36,0.02,44390.43
C000617,Client 617,14951.87,0.02,14652.83
C000618,Client 618,5501.85,0.02,5391.81
C000619,Client 619,47052.58,0.02,46111.53
C000620,Client 620,8889.46,0.02,8711.67
C000621,Client 621,11327.23,0.02,11100.69
C000622,Client 622,47557.39,0.02,46606.24
C000623,Client 623,37005.70,0.02,36265.59
C000624,Client 624,49540.79,0.02,48549.97
C000625,Client 625,22705.84,0.02,22251.72
C000626,Client 626,3332.99,0.02,3266.33
C000627,Client 627,43096.92,0.02,42234.98
C000628,Client 628,47964.75,0.02,47005.46
C000629,Client 629,48070.95,0.02,47109.53
C000630,Client 630,12517.70,0.02,12267.35
C000631,Client 631,42056.43,0.02,41215.30
C000632,Client 632,24383.36,0.02,23895.69
C000633,Client 633,1948.84,0.02,1909.86
C000634,Client 634,2408.81,0.02,2360.63
C000635,Client 635,18099.55,0.02,17737.56
C000636,Client 636,20111.38,0.02,19709.15
C000637,Client 637,17332.67,0.02,16986.02
C000638,Client 638,39507.38,0.02,38717.23
C000639,Client 639,41319.88,0.02,40493.48
C000640,Client 640,24345.20,0.02,23858.30
C000641,Client 641,9232.96,0.02,9048.30
C000642,Client 642,28901.30,0.02,28323.27
C000643,Client 643,3996.75,0.02,3916.82
C000644,Client 644,1951.37,0.02,1912.34
C000645,Client 645,7831.92,0.02,7675.28
C000646,Client 646,19433.99,0.02,19045.31
C000647,Client 647,32381.86,0.02,31734.22
C000648,Client 648,24050.78,0.02,23569.76
C000649,Client 649,15711.84,0.02,15397.60
C000650,Client 650,42473.32,0.02,41623.85
C000651,Client 651,46216.76,0.02,45292.42
C000652,Client 652,29913.44,0.02,29315.17
C000653,Client 653,35195.92,0.02,34492.00
C000654,Client 654,37488.42,0.02,36738.65
C000655,Client 655,21742.03,0.02,21307.19
C000656,Client 656,1150.66,0.02,1127.65
C000657,Client 657,5835.65,0.02,5718.94
C000658,Client 658,21711.12,0.02,21276.90
C000659,Client 659,41046.76,0.02,40225.82
C000660,Client 660,583.73,0.02,572.06
C000661,Client 661,48483.43,0.02,47513.76
C000662,Client 662,19241.92,0.02,18857.08
C000663,Client 663,43199.71,0.02,42335.72
C000664,Client 664,5061.48,0.02,4960.25
C000665,Client 665,41001.98,0.02,40181.94
C000666,Client 666,42994.55,0.02,42134.66
C000667,Client 667,9384.20,0.02,9196.52
C000668,Client 668,28881.34,0.02,28303.71
C000669,Client 669,43183.94,0.02,42320.26
C000670,Client 670,35321.87,0.02,34615.43
C000671,Client 671,49350.84,0.02,48363.82
C000672,Client 672,15694.95,0.02,15381.05
C000673,Client 673,21567.08,0.02,21135.74
C000674,Client 674,11007.73,0.02,10787.58
C000675,Client 675,28126.36,0.02,27563.83
C000676,Client 676,11910.74,0.02,11672.53
C000677,Client 677,29278.78,0.02,28693.20
C000678,Client 678,16122.69,0.02,15800.24
C000679,Client 679,49432.37,0.02,48443.72
C000680,Client 680,34568.88,0.02,33877.50
C000681,Client 681,9951.49,0.02,9752.46
C000682,Client 682,47890.53,0.02,46932.72
C000683,Client 683,28933.75,0.02,28355.08
C000684,Client 684,49097.62,0.02,48115.67
C000685,Client 685,6775.12,0.02,6639.62
C000686,Client 686,31492.22,0.02,30862.38
C000687,Client 687,20432.72,0.02,20024.07
C000688,Client 688,28964.33,0.02,28385.04
C000689,Client 689,25824.63,0.02,25308.14
C000690,Client 690,20244.23,0.02,19839.35
C000691,Client 691,32980.31,0.02,32320.70
C000692,Client 692,16022.24,0.02,15701.80
C000693,Client 693,19764.93,0.02,19369.63
C000694,Client 694,21627.23,0.02,21194.69
C000695,Client 695,12554.45,0.02,12303.36
C000696,Client 696,15892.12,0.02,15574.28
C000697,Client 697,13779.27,0.02,13503.68
C000698,Client 698,29593.49,0.02,29001.62
C000699,Client 699,19133.25,0.02,18750.58
C000700,Client 700,14024.35,0.02,13743.86
C000701,Client 701,34219.69,0.02,33535.30
C000702,Client 702,8668.54,0.02,8495.17
C000703,Client 703,20831.60,0.02,20414.97
C000704,Client 704,41375.56,0.02,40548.05
C000705,Client 705,28411.09,0.02,27842.87
C000706,Client 706,38014.14,0.02,37253.86
C000707,Client 707,33235.00,0.02,32570.30
C000708,Client 708,16949.65,0.02,16610.66
C000709,Client 709,17189.17,0.02,16845.39
C000710,Client 710,38701.22,0.02,37927.20
C000711,Client 711,2770.81,0.02,2715.39
C000712,Client 712,9947.60,0.02,9748.65
C000713,Client 713,41663.14,0.02,40829.88
C000714,Client 714,26758.36,0.02,26223.19
C000715,Client 715,33210.07,0.02,32545.87
C000716,Client 716,35412.97,0.02,34704.71
C000717,Client 717,38865.99,0.02,38088.67
C000718,Client 718,18443.54,0.02,18074.67
C000719,Client 719,31338.27,0.02,30711.50
C000720,Client 720,47701.24,0.02,46747.22
C000721,Client 721,12735.32,0.02,12480.61
C000722,Client 722,14527.77,0.02,14237.21
C000723,Client 723,4888.59,0.02,4790.82
C000724,Client 724,42844.36,0.02,41987.47
C000725,Client 725,2007.44,0.02,1967.29
C000726,Client 726,25910.78,0.02,25392.56
C000727,Client 727,42148.50,0.02,41305.53
C000728,Client 728,14548.52,0.02,14257.55
C000729,Client 729,27898.32,0.02,27340.35
C000730,Client 730,27339.27,0.02,26792.48
C000731,Client 731,46069.03,0.02,45147.65
C000732,Client 732,44688.05,0.02,43794.29
C000733,Client 733,41697.88,0.02,40863.92
C000734,Client 734,45159.47,0.02,44256.28
C000735,Client 735,22060.59,0.02,21619.38
C000736,Client 736,49427.31,0.02,48438.76
C000737,Client 737,46792.33,0.02,45856.48
C000738,Client 738,42290.88,0.02,41445.06
C000739,Client 739,40515.38,0.02,39705.07
C000740,Client 740,22152.21,0.02,21709.17
C000741,Client 741,39180.81,0.02,38397.19
C000742,Client 742,14463.38,0.02,14174.11
C000743,Client 743,24860.20,0.02,24363.00
C000744,Client 744,41774.19,0.02,40938.71
C000745,Client 745,31334.17,0.02,30707.49
C000746,Client 746,9436.19,0.02,9247.47
C000747,Client 747,46990.24,0.02,46050.44
C000748,Client 748,25122.11,0.02,24619.67
C000749,Client 749,46946.36,0.02,46007.43
C000750,Client 750,4492.27,0.02,4402.42
C000751,Client 751,33124.31,0.02,32461.82
C000752,Client 752,4347.03,0.02,4260.09
C000753,Client 753,48711.37,0.02,47737.14
C000754,Client 754,22623.30,0.02,22170.83
C000755,Client 755,4735.10,0.02,4640.40
C000756,Client 756,388.00,0.02,380.24
C000757,Client 757,14260.29,0.02,13975.08
C000758,Client 758,8766.68,0.02,8591.35
C000759,Client 759,48215.23,0.02,47250.93
C000760,Client 760,24597.37,0.02,24105.42
C000761,Client 761,10977.87,0.02,10758.31
C000762,Client 762,3349.15,0.02,3282.17
C000763,Client 763,15579.62,0.02,15268.03
C000764,Client 764,22777.44,0.02,22321.89
C000765,Client 765,49719.80,0.02,48725.40
C000766,Client 766,5318.95,0.02,5212.57
C000767,Client 767,31350.11,0.02,30723.11
C000768,Client 768,3364.32,0.02,3297.03
C000769,Client 769,13636.14,0.02,13363.42
C000770,Client 770,26446.81,0.02,25917.87
C000771,Client 771,947.64,0.02,928.69
C000772,Client 772,3155.37,0.02,3092.26
C000773,Client 773,37595.70,0.02,36843.79
C000774,Client 774,43829.95,0.02,42953.35
C000775,Client 775,4556.83,0.02,4465.69
C000776,Client 776,11977.98,0.02,11738.42
C000777,Client 777,41684.09,0.02,40850.41
C000778,Client 778,34378.13,0.02,33690.57
C000779,Client 779,8467.17,0.02,8297.83
C000780,Client 780,5915.76,0.02,5797.44
C000781,Client 781,41236.38,0.02,40411.65
C000782,Client 782,29458.97,0.02,28869.79
C000783,Client 783,12800.51,0.02,12544.50
C000784,Client 784,450.95,0.02,441.93
C000785,Client 785,4727.95,0.02,4633.39
C000786,Client 786,41056.85,0.02,40235.71
C000787,Client 787,12399.41,0.02,12151.42
C000788,Client 788,39371.71,0.02,38584.28
C000789,Client 789,32144.84,0.02,31501.94
C000790,Client 790,8125.16,0.02,7962.66
C000791,Client 791,17793.51,0.02,17437.64
C000792,Client 792,31830.07,0.02,31193.47
C000793,Client 793,43227.05,0.02,42362.51
C000794,Client 794,43998.22,0.02,43118.26
C000795,Client 795,29032.10,0.02,28451.46
C000796,Client 796,23330.24,0.02,22863.64
C000797,Client 797,24626.44,0.02,24133.91
C000798,Client 798,7405.43,0.02,7257.32
C000799,Client 799,14464.98,0.02,14175.68
C000800,Client 800,32272.76,0.02,31627.30
C000801,Client 801,35548.45,0.02,34837.48
C000802,Client 802,47531.11,0.02,46580.49
C000803,Client 803,16149.06,0.02,15826.08
C000804,Client 804,3821.22,0.02,3744.80
C000805,Client 805,36585.02,0.02,35853.32
C000806,Client 806,37095.35,0.02,36353.44
C000807,Client 807,45999.78,0.02,45079.78
C000808,Client 808,21342.63,0.02,20915.78
C000809,Client 809,28691.81,0.02,28117.97
C000810,Client 810,4977.95,0.02,4878.39
C000811,Client 811,45196.70,0.02,44292.77
C000812,Client 812,31781.49,0.02,31145.86
C000813,Client 813,37230.34,0.02,36485.73
C000814,Client 814,9843.39,0.02,9646.52
C000815,Client 815,45609.62,0.02,44697.43
C000816,Client 816,47203.35,0.02,46259.28
C000817,Client 817,31070.85,0.02,30449.43
C000818,Client 818,22184.27,0.02,21740.58
C000819,Client 819,24394.98,0.02,23907.08
C000820,Client 820,2272.59,0.02,2227.14
C000821,Client 821,49887.99,0.02,48890.23
C000822,Client 822,48136.74,0.02,47174.01
C000823,Client 823,5258.15,0.02,5152.99
C000824,Client 824,25791.39,0.02,25275.56
C000825,Client 825,37119.43,0.02,36377.04
C000826,Client 826,34397.03,0.02,33709.09
C000827,Client 827,30182.70,0.02,29579.05
C000828,Client 828,34882.36,0.02,34184.71
C000829,Client 829,30468.14,0.02,29858.78
C000830,Client 830,795.99,0.02,780.07
C000831,Client 831,25569.59,0.02,25058.20
C000832,Client 832,11250.27,0.02,11025.26
C000833,Client 833,47158.53,0.02,46215.36
C000834,Client 834,44405.72,0.02,43517.61
C000835,Client 835,42148.74,0.02,41305.77
C000836,Client 836,18824.90,0.02,18448.40
C000837,Client 837,21131.96,0.02,20709.32
C000838,Client 838,28349.86,0.02,27782.86
C000839,Client 839,26757.86,0.02,26222.70
C000840,Client 840,40174.00,0.02,39370.52
C000841,Client 841,29053.48,0.02,28472.41
C000842,Client 842,27195.43,0.02,26651.52
C000843,Client 843,3570.54,0.02,3499.13
C000844,Client 844,18880.97,0.02,18503.35
C000845,Client 845,20600.87,0.02,20188.85
C000846,Client 846,30867.70,0.02,30250.35
C000847,Client 847,5953.08,0.02,5834.02
C000848,Client 848,36496.30,0.02,35766.37
C000849,Client 849,28724.57,0.02,28150.08
C000850,Client 850,28348.12,0.02,27781.16
C000851,Client 851,7933.48,0.02,7774.81
C000852,Client 852,35869.60,0.02,35152.21
C000853,Client 853,22905.44,0.02,22447.33
C000854,Client 854,22677.99,0.02,22224.43
C000855,Client 855,1389.31,0.02,1361.52
C000856,Client 856,41939.12,0.02,41100.34
C000857,Client 857,40600.68,0.02,39788.67
C000858,Client 858,21245.22,0.02,20820.32
C000859,Client 859,39248.07,0.02,38463.11
C000860,Client 860,17786.62,0.02,17430.89
C000861,Client 861,46015.46,0.02,45095.15
C000862,Client 862,39573.13,0.02,38781.67
C000863,Client 863,46319.84,0.02,45393.44
C000864,Client 864,36680.13,0.02,35946.53
C000865,Client 865,18589.30,0.02,18217.51
C000866,Client 866,29877.22,0.02,29279.68
C000867,Client 867,22143.69,0.02,21700.82
C000868,Client 868,47677.22,0.02,46723.68
C000869,Client 869,30043.14,0.02,29442.28
C000870,Client 870,45486.86,0.02,44577.12
C000871,Client 871,24547.63,0.02,24056.68
C000872,Client 872,24145.84,0.02,23662.92
C000873,Client 873,34608.70,0.02,33916.53
C000874,Client 874,39625.02,0.02,38832.52
C000875,Client 875,31351.61,0.02,30724.58
C000876,Client 876,832.93,0.02,816.27
C000877,Client 877,45127.36,0.02,44224.81
C000878,Client 878,15939.25,0.02,15620.47
C000879,Client 879,36631.70,0.02,35899.07
C000880,Client 880,20603.24,0.02,20191.18
C000881,Client 881,6698.72,0.02,6564.75
C000882,Client 882,32800.02,0.02,32144.02
C000883,Client 883,12446.94,0.02,12198.00
C000884,Client 884,23774.25,0.02,23298.76
C000885,Client 885,41901.23,0.02,41063.21
C000886,Client 886,11237.64,0.02,11012.89
C000887,Client 887,11978.24,0.02,11738.68
C000888,Client 888,23407.93,0.02,22939.77
C000889,Client 889,14162.24,0.02,13879.00
C000890,Client 890,4712.11,0.02,4617.87
C000891,Client 891,33231.27,0.02,32566.64
C000892,Client 892,8826.84,0.02,8650.30
C000893,Client 893,24962.96,0.02,24463.70
C000894,Client 894,25030.46,0.02,24529.85
C000895,Client 895,40805.32,0.02,39989.21
C000896,Client 896,22467.43,0.02,22018.08
C000897,Client 897,22365.50,0.02,21918.19
C000898,Client 898,32256.51,0.02,31611.38
C000899,Client 899,27253.98,0.02,26708.90
C000900,Client 900,46975.76,0.02,46036.24
C000901,Client 901,13112.82,0.02,12850.56
C000902,Client 902,20161.82,0.02,19758.58
C000903,Client 903,37206.79,0.02,36462.65
C000904,Client 904,37775.80,0.02,37020.28
C000905,Client 905,7812.73,0.02,7656.48
C000906,Client 906,48653.89,0.02,47680.81
C000907,Client 907,49749.80,0.02,48754.80
C000908,Client 908,46945.70,0.02,46006.79
C000909,Client 909,6808.15,0.02,6671.99
C000910,Client 910,12464.81,0.02,12215.51
C000911,Client 911,201.43,0.02,197.40
C000912,Client 912,16646.88,0.02,16313.94
C000913,Client 913,39918.13,0.02,39119.77
C000914,Client 914,34037.94,0.02,33357.18
C000915,Client 915,29210.20,0.02,28626.00
C000916,Client 916,39955.91,0.02,39156.79
C000917,Client 917,25420.48,0.02,24912.07
C000918,Client 918,44368.84,0.02,43481.46
C000919,Client 919,49157.66,0.02,48174.51
C000920,Client 920,49160.02,0.02,48176.82
C000921,Client 921,38797.68,0.02,38021.73
C000922,Client 922,47124.36,0.02,46181.87
C000923,Client 923,29441.71,0.02,28852.88
C000924,Client 924,40850.30,0.02,40033.29
C000925,Client 925,16716.74,0.02,16382.41
C000926,Client 926,37604.26,0.02,36852.17
C000927,Client 927,40857.58,0.02,40040.43
C000928,Client 928,19947.63,0.02,19548.68
C000929,Client 929,37842.09,0.02,37085.25
C000930,Client 930,2805.23,0.02,2749.13
C000931,Client 931,26155.00,0.02,25631.90
C000932,Client 932,10803.63,0.02,10587.56
C000933,Client 933,40719.55,0.02,39905.16
C000934,Client 934,1642.54,0.02,1609.69
C000935,Client 935,29942.79,0.02,29343.93
C000936,Client 936,29126.47,0.02,28543.94
C000937,Client 937,3468.35,0.02,3398.98
C000938,Client 938,34763.52,0.02,34068.25
C000939,Client 939,30080.71,0.02,29479.10
C000940,Client 940,36329.97,0.02,35603.37
C000941,Client 941,20900.72,0.02,20482.71
C000942,Client 942,9461.75,0.02,9272.51
C000943,Client 943,33128.65,0.02,32466.08
C000944,Client 944,4201.17,0.02,4117.15
C000945,Client 945,37057.18,0.02,36316.04
C000946,Client 946,11281.16,0.02,11055.54
C000947,Client 947,15362.78,0.02,15055.52
C000948,Client 948,31251.42,0.02,30626.39
C000949,Client 949,28169.88,0.02,27606.48
C000950,Client 950,24628.60,0.02,24136.03
C000951,Client 951,44650.93,0.02,43757.91
C000952,Client 952,22733.78,0.02,22279.10
C000953,Client 953,31926.35,0.02,31287.82
C000954,Client 954,48580.17,0.02,47608.57
C000955,Client 955,14299.15,0.02,14013.17
C000956,Client 956,37141.02,0.02,36398.20
C000957,Client 957,24425.12,0.02,23936.62
C000958,Client 958,5634.53,0.02,5521.84
C000959,Client 959,22020.29,0.02,21579.88
C000960,Client 960,38575.84,0.02,37804.32
C000961,Client 961,14692.62,0.02,14398.77
C000962,Client 962,26445.13,0.02,25916.23
C000963,Client 963,15844.03,0.02,15527.15
C000964,Client 964,29307.88,0.02,28721.72
C000965,Client 965,12018.43,0.02,11778.06
C000966,Client 966,10141.88,0.02,9939.04
C000967,Client 967,18714.28,0.02,18339.99
C000968,Client 968,39388.54,0.02,38600.77
C000969,Client 969,36226.30,0.02,35501.77
C000970,Client 970,2398.41,0.02,2350.44
C000971,Client 971,30868.60,0.02,30251.23
C000972,Client 972,5263.25,0.02,5157.98
C000973,Client 973,46677.48,0.02,45743.93
C000974,Client 974,31575.46,0.02,30943.95
C000975,Client 975,38978.64,0.02,38199.07
C000976,Client 976,38630.25,0.02,37857.64
C000977,Client 977,48199.31,0.02,47235.32
C000978,Client 978,8966.05,0.02,8786.73
C000979,Client 979,591.26,0.02,579.43
C000980,Client 980,30362.43,0.02,29755.18
C000981,Client 981,8239.44,0.02,8074.65
C000982,Client 982,33253.21,0.02,32588.15
C000983,Client 983,2887.48,0.02,2829.73
C000984,Client 984,44525.88,0.02,43635.36
C000985,Client 985,12367.27,0.02,12119.92
C000986,Client 986,42366.23,0.02,41518.91
C000987,Client 987,18640.66,0.02,18267.85
C000988,Client 988,42659.31,0.02,41806.12
C000989,Client 989,21221.12,0.02,20796.70
C000990,Client 990,3140.18,0.02,3077.38
C000991,Client 991,33862.00,0.02,33184.76
C000992,Client 992,31003.85,0.02,30383.77
C000993,Client 993,25565.01,0.02,25053.71
C000994,Client 994,5982.50,0.02,5862.85
C000995,Client 995,5604.45,0.02,5492.36
C000996,Client 996,13424.79,0.02,13156.29
C000997,Client 997,16713.91,0.02,16379.63
C000998,Client 998,30525.48,0.02,29914.97
C000999,Client 999,40115.16,0.02,39312.86
C001000,Client 1000,7976.94,0.02,7817.40
C001001,Client 1001,44527.33,0.02,43636.78
C001002,Client 1002,23842.49,0.02,23365.64
C001003,Client 1003,3971.57,0.02,3892.14
C001004,Client 1004,25810.02,0.02,25293.82
C001005,Client 1005,30431.66,0.02,29823.03
C001006,Client 1006,46690.08,0.02,45756.28
C001007,Client 1007,48866.79,0.02,47889.45
C001008,Client 1008,7534.97,0.02,7384.27
C001009,Client 1009,3984.55,0.02,3904.86
C001010,Client 1010,5276.50,0.02,5170.97
C001011,Client 1011,27784.97,0.02,27229.27
C001012,Client 1012,32409.98,0.02,31761.78
C001013,Client 1013,1666.16,0.02,1632.84
C001014,Client 1014,1795.60,0.02,1759.69
C001015,Client 1015,45946.07,0.02,45027.15
C001016,Client 1016,19270.20,0.02,18884.80
C001017,Client 1017,43408.80,0.02,42540.62
C001018,Client 1018,31717.88,0.02,31083.52
C001019,Client 1019,23710.40,0.02,23236.19
C001020,Client 1020,14803.43,0.02,14507.36
C001021,Client 1021,46916.84,0.02,45978.50
C001022,Client 1022,24149.63,0.02,23666.64
C001023,Client 1023,35351.65,0.02,34644.62
C001024,Client 1024,45568.89,0.02,44657.51
C001025,Client 1025,13977.34,0.02,13697.79
C001026,Client 1026,41779.01,0.02,40943.43
C001027,Client 1027,17305.27,0.02,16959.16
C001028,Client 1028,15036.62,0.02,14735.89
C001029,Client 1029,4340.26,0.02,4253.45
C001030,Client 1030,49304.66,0.02,48318.57
C001031,Client 1031,47918.78,0.02,46960.40
C001032,Client 1032,42975.96,0.02,42116.44
C001033,Client 1033,46683.57,0.02,45749.90
C001034,Client 1034,17046.25,0.02,16705.33
C001035,Client 1035,29370.97,0.02,28783.55
C001036,Client 1036,20780.74,0.02,20365.13
C001037,Client 1037,49383.85,0.02,48396.17
C001038,Client 1038,15119.63,0.02,14817.24
C001039,Client 1039,31003.97,0.02,30383.89
C001040,Client 1040,17479.62,0.02,17130.03
C001041,Client 1041,20562.63,0.02,20151.38
C001042,Client 1042,9709.60,0.02,9515.41
C001043,Client 1043,34528.20,0.02,33837.64
C001044,Client 1044,19123.25,0.02,18740.78
C001045,Client 1045,11673.11,0.02,11439.65
C001046,Client 1046,20632.85,0.02,20220.19
C001047,Client 1047,15421.14,0.02,15112.72
C001048,Client 1048,20010.85,0.02,19610.63
C001049,Client 1049,1002.85,0.02,982.79
C001050,Client 1050,22350.43,0.02,21903.42
C001051,Client 1051,14763.22,0.02,14467.96
C001052,Client 1052,10479.18,0.02,10269.60
C001053,Client 1053,9008.97,0.02,8828.79
C001054,Client 1054,40185.14,0.02,39381.44
C001055,Client 1055,42368.04,0.02,41520.68
C001056,Client 1056,121.92,0.02,119.48
C001057,Client 1057,49131.74,0.02,48149.11
C001058,Client 1058,4427.21,0.02,4338.67
C001059,Client 1059,18326.32,0.02,17959.79
C001060,Client 1060,19911.03,0.02,19512.81
C001061,Client 1061,23078.48,0.02,22616.91
C001062,Client 1062,40362.95,0.02,39555.69
C001063,Client 1063,32581.64,0.02,31930.01
C001064,Client 1064,30685.85,0.02,30072.13
C001065,Client 1065,42216.52,0.02,41372.19
C001066,Client 1066,31284.70,0.02,30659.01
C001067,Client 1067,33949.23,0.02,33270.25
C001068,Client 1068,24297.97,0.02,23812.01
C001069,Client 1069,31271.97,0.02,30646.53
C001070,Client 1070,41121.83,0.02,40299.39
C001071,Client 1071,10437.82,0.02,10229.06
C001072,Client 1072,3272.10,0.02,3206.66
C001073,Client 1073,39847.95,0.02,39050.99
C001074,Client 1074,7527.71,0.02,7377.16
C001075,Client 1075,47413.73,0.02,46465.46
C001076,Client 1076,13809.42,0.02,13533.23
C001077,Client 1077,46828.35,0.02,45891.78
C001078,Client 1078,13771.57,0.02,13496.14
C001079,Client 1079,29219.79,0.02,28635.39
C001080,Client 1080,34269.59,0.02,33584.20
C001081,Client 1081,15851.55,0.02,15534.52
C001082,Client 1082,17337.69,0.02,16990.94
