client_id,client_name,distributed_amount,status
C020549,Client 20549,15219.70,COMPLETED
C000599,Client 599,45523.26,COMPLETED
C037423,Client 37423,31419.93,COMPLETED
C004357,Client 4357,42786.37,COMPLETED
C022994,Client 22994,2099.81,COMPLETED
C013048,Client 13048,43186.52,COMPLETED
C047744,Client 47744,28164.46,COMPLETED
C013517,Client 13517,8551.20,COMPLETED
C027468,Client 27468,2942.30,COMPLETED
C023782,Client 23782,21760.36,COMPLETED
C029851,Client 29851,8778.03,COMPLETED
C018743,Client 18743,41164.63,COMPLETED
C024608,Client 24608,45053.81,COMPLETED
C016882,Client 16882,18792.08,COMPLETED
C026531,Client 26531,18410.84,COMPLETED
C013913,Client 13913,3671.44,COMPLETED
C014750,Client 14750,39121.96,COMPLETED
C022241,Client 22241,6801.86,COMPLETED
C038475,Client 38475,29656.00,COMPLETED
C010887,Client 10887,42516.82,COMPLETED
C038730,Client 38730,34025.18,COMPLETED
C012844,Client 12844,33291.63,COMPLETED
C016928,Client 16928,47669.33,COMPLETED
C045653,Client 45653,38056.19,COMPLETED
C006803,Client 6803,1619.09,COMPLETED
C025218,Client 25218,22974.72,COMPLETED
C017944,Client 17944,25002.31,COMPLETED
C043856,Client 43856,36683.05,COMPLETED
C014026,Client 14026,27210.32,COMPLETED
C005878,Client 5878,29434.58,COMPLETED
C004685,Client 4685,38632.86,COMPLETED
C014581,Client 14581,5278.44,COMPLETED
C035825,Client 35825,42015.54,COMPLETED
C002591,Client 2591,33477.73,COMPLETED
C017942,Client 17942,41916.33,COMPLETED
C002662,Client 2662,36976.19,COMPLETED
C040528,Client 40528,37840.61,COMPLETED
C029843,Client 29843,24297.88,COMPLETED
C002970,Client 2970,42403.05,COMPLETED
C001734,Client 1734,20369.91,COMPLETED
C010995,Client 10995,24431.81,COMPLETED
C015110,Client 15110,25552.78,COMPLETED
C020025,Client 20025,47641.46,COMPLETED
C001494,Client 1494,19331.57,COMPLETED
C013528,Client 13528,43876.52,COMPLETED
C049750,Client 49750,29176.93,COMPLETED
C012661,Client 12661,42373.76,COMPLETED
C004027,Client 4027,16797.23,COMPLETED
C046380,Client 46380,33421.13,COMPLETED
C030930,Client 30930,47182.23,COMPLETED
C036469,Client 36469,12975.11,COMPLETED
C015856,Client 15856,9618.49,COMPLETED
C035568,Client 35568,38880.00,COMPLETED
C013033,Client 13033,16250.36,COMPLETED
C019515,Client 19515,44580.99,COMPLETED
C003123,Client 3123,8840.75,COMPLETED
C020390,Client 20390,21195.34,COMPLETED
C042888,Client 42888,44774.14,COMPLETED
C003516,Client 3516,19367.91,COMPLETED
C041167,Client 41167,36110.63,COMPLETED
C047193,Client 47193,37312.51,COMPLETED
C033896,Client 33896,9143.47,COMPLETED
C041825,Client 41825,18201.15,COMPLETED
C026542,Client 26542,38888.03,COMPLETED
C002636,Client 2636,48612.05,COMPLETED
C035690,Client 35690,8885.16,COMPLETED
C017498,Client 17498,17254.90,COMPLETED
C013210,Client 13210,30545.42,COMPLETED
C012317,Client 12317,37003.33,COMPLETED
C013196,Client 13196,2822.90,COMPLETED
C031564,Client 31564,15612.93,COMPLETED
C006270,Client 6270,47000.40,COMPLETED
C043967,Client 43967,39806.05,COMPLETED
C040038,Client 40038,14085.01,COMPLETED
C002985,Client 2985,27584.56,COMPLETED
C033521,Client 33521,23619.75,COMPLETED
C049972,Client 49972,11667.87,COMPLETED
C042436,Client 42436,17855.61,COMPLETED
C017662,Client 17662,30207.20,COMPLETED
C038986,Client 38986,33582.08,COMPLETED
C021937,Client 21937,42641.17,COMPLETED
C034148,Client 34148,41392.16,COMPLETED
C020633,Client 20633,36069.59,COMPLETED
C045145,Client 45145,27435.78,COMPLETED
C029649,Client 29649,7189.70,COMPLETED
C002005,Client 2005,5827.82,COMPLETED
C005836,Client 5836,19306.37,COMPLETED
C011850,Client 11850,19612.52,COMPLETED
C033789,Client 33789,22211.75,COMPLETED
C034354,Client 34354,10107.37,COMPLETED
C032011,Client 32011,33663.68,COMPLETED
C008009,Client 8009,7356.08,COMPLETED
C025277,Client 25277,31632.98,COMPLETED
C018126,Client 18126,4722.49,COMPLETED
C048400,Client 48400,22846.16,COMPLETED
C027485,Client 27485,20513.08,COMPLETED
C045476,Client 45476,29958.01,COMPLETED
C042511,Client 42511,41656.68,COMPLETED
C007427,Client 7427,7800.27,COMPLETED
C040416,Client 40416,14217.85,COMPLETED
C029007,Client 29007,34786.54,COMPLETED
C035851,Client 35851,25962.58,COMPLETED
C018620,Client 18620,19747.24,COMPLETED
C045942,Client 45942,25538.57,COMPLETED
C030461,Client 30461,20931.60,COMPLETED
C020784,Client 20784,37112.24,COMPLETED
C016689,Client 16689,48429.81,COMPLETED
C029202,Client 29202,6803.64,COMPLETED
C036714,Client 36714,31669.82,COMPLETED
C032614,Client 32614,19222.79,COMPLETED
C008353,Client 8353,11808.94,COMPLETED
C025314,Client 25314,5888.42,COMPLETED
C046768,Client 46768,42240.88,COMPLETED
C037431,Client 37431,19259.01,COMPLETED
C029926,Client 29926,28934.47,COMPLETED
C044068,Client 44068,43639.01,COMPLETED
C033583,Client 33583,30445.17,COMPLETED
C027241,Client 27241,15210.52,COMPLETED
C004757,Client 4757,43688.16,COMPLETED
C016824,Client 16824,9448.14,COMPLETED
C046812,Client 46812,26240.81,COMPLETED
C038362,Client 38362,1859.10,COMPLETED
C004506,Client 4506,33752.32,COMPLETED
C038793,Client 38793,8907.23,COMPLETED
C014471,Client 14471,13907.95,COMPLETED
C046566,Client 46566,47115.54,COMPLETED
C043977,Client 43977,30038.17,COMPLETED
C017346,Client 17346,45483.49,COMPLETED
C049783,Client 49783,4824.71,COMPLETED
C021774,Client 21774,14576.13,COMPLETED
C035565,Client 35565,41591.06,COMPLETED
C022430,Client 22430,14861.42,COMPLETED
C036577,Client 36577,33544.90,COMPLETED
C035648,Client 35648,25877.33,COMPLETED
C010414,Client 10414,3806.37,COMPLETED
C005584,Client 5584,11812.31,COMPLETED
C040480,Client 40480,9519.72,COMPLETED
C027367,Client 27367,721.06,COMPLETED
C038481,Client 38481,36644.11,COMPLETED
C048735,Client 48735,34484.14,COMPLETED
C022588,Client 22588,27976.52,COMPLETED
C043804,Client 43804,8994.48,COMPLETED
C007179,Client 7179,24981.67,COMPLETED
C024039,Client 24039,43781.58,COMPLETED
C006931,Client 6931,8143.25,COMPLETED
C014911,Client 14911,46614.87,COMPLETED
C003256,Client 3256,42248.70,COMPLETED
C040511,Client 40511,12676.50,COMPLETED
C026277,Client 26277,35219.29,COMPLETED
C039189,Client 39189,38205.00,COMPLETED
C017258,Client 17258,23137.93,COMPLETED
C026976,Client 26976,26873.02,COMPLETED
C041886,Client 41886,20582.60,COMPLETED
C013503,Client 13503,14676.06,COMPLETED
C034509,Client 34509,36072.38,COMPLETED
C019419,Client 19419,3414.03,COMPLETED
C019446,Client 19446,42025.62,COMPLETED
C047740,Client 47740,35818.26,COMPLETED
C025330,Client 25330,11942.30,COMPLETED
C013378,Client 13378,5808.70,COMPLETED
C033080,Client 33080,42939.72,COMPLETED
C023935,Client 23935,42911.84,COMPLETED
C019796,Client 19796,42266.52,COMPLETED
C034728,Client 34728,2139.95,COMPLETED
C038230,Client 38230,21896.26,COMPLETED
C039374,Client 39374,48510.58,COMPLETED
C038851,Client 38851,22344.92,COMPLETED
C023998,Client 23998,35827.68,COMPLETED
C003904,Client 3904,33665.06,COMPLETED
C008256,Client 8256,17700.45,COMPLETED
C001833,Client 1833,4965.16,COMPLETED
C035814,Client 35814,16085.91,COMPLETED
C006067,Client 6067,35264.96,COMPLETED
C021033,Client 21033,15019.53,COMPLETED
C003460,Client 3460,7009.47,COMPLETED
C016626,Client 16626,12816.78,COMPLETED
C013707,Client 13707,30368.69,COMPLETED
C030575,Client 30575,22853.62,COMPLETED
C012463,Client 12463,47834.31,COMPLETED
C025202,Client 25202,47561.88,COMPLETED
C025873,Client 25873,29417.95,COMPLETED
C030218,Client 30218,32429.42,COMPLETED
C035517,Client 35517,37559.26,COMPLETED
C007673,Client 7673,43462.43,COMPLETED
C031375,Client 31375,35457.06,COMPLETED
C010215,Client 10215,1432.50,COMPLETED
C038743,Client 38743,8752.96,COMPLETED
C000333,Client 333,30077.73,COMPLETED
C020671,Client 20671,42663.11,COMPLETED
C001843,Client 1843,44180.19,COMPLETED
C012034,Client 12034,8218.71,COMPLETED
C007598,Client 7598,10811.69,COMPLETED
C020107,Client 20107,37118.78,COMPLETED
C031406,Client 31406,48008.38,COMPLETED
C049188,Client 49188,6895.67,COMPLETED
C015292,Client 15292,31820.27,COMPLETED
C034378,Client 34378,7607.78,COMPLETED
C029702,Client 29702,26108.13,COMPLETED
C014770,Client 14770,33741.23,COMPLETED
C027824,Client 27824,47931.20,COMPLETED
C042699,Client 42699,2796.56,COMPLETED
C032757,Client 32757,25605.25,COMPLETED
C022757,Client 22757,2555.55,COMPLETED
C036526,Client 36526,43161.81,COMPLETED
C038716,Client 38716,9752.75,COMPLETED
C015054,Client 15054,32072.87,COMPLETED
C022205,Client 22205,41691.36,COMPLETED
C041757,Client 41757,24619.05,COMPLETED
C023621,Client 23621,18168.84,COMPLETED
C045363,Client 45363,12255.32,COMPLETED
C037335,Client 37335,3652.81,COMPLETED
C007572,Client 7572,48427.03,COMPLETED
C011164,Client 11164,14990.39,COMPLETED
C005031,Client 5031,36364.17,COMPLETED
C023090,Client 23090,6837.06,COMPLETED
C041069,Client 41069,13773.30,COMPLETED
C001078,Client 1078,13496.13,COMPLETED
C049336,Client 49336,26559.16,COMPLETED
C018646,Client 18646,20455.45,COMPLETED
C006009,Client 6009,37516.63,COMPLETED
C002330,Client 2330,5065.26,COMPLETED
C044942,Client 44942,13376.35,COMPLETED
C033493,Client 33493,28157.20,COMPLETED
C013833,Client 13833,28503.37,COMPLETED
C028785,Client 28785,22882.32,COMPLETED
C040207,Client 40207,6001.30,COMPLETED
C022099,Client 22099,24580.36,COMPLETED
C030117,Client 30117,11702.85,COMPLETED
C019746,Client 19746,44047.18,COMPLETED
C029653,Client 29653,10851.52,COMPLETED
C014249,Client 14249,8589.64,COMPLETED
C040884,Client 40884,7058.71,COMPLETED
C028257,Client 28257,9029.16,COMPLETED
C039783,Client 39783,6211.64,COMPLETED
C038548,Client 38548,15444.12,COMPLETED
C023306,Client 23306,40902.75,COMPLETED
C046926,Client 46926,18409.62,COMPLETED
C011911,Client 11911,29068.41,COMPLETED
C017984,Client 17984,761.41,COMPLETED
C045126,Client 45126,22204.43,COMPLETED
C034798,Client 34798,34619.10,COMPLETED
C036358,Client 36358,8210.09,COMPLETED
C020799,Client 20799,43274.05,COMPLETED
C042228,Client 42228,43019.16,COMPLETED
C035541,Client 35541,4272.65,COMPLETED
C013259,Client 13259,10003.07,COMPLETED
C021082,Client 21082,4006.79,COMPLETED
C005226,Client 5226,12523.48,COMPLETED
C015223,Client 15223,6290.53,COMPLETED
C034726,Client 34726,26696.15,COMPLETED
C006552,Client 6552,385.78,COMPLETED
C033912,Client 33912,15384.02,COMPLETED
C010628,Client 10628,29038.29,COMPLETED
C035629,Client 35629,5919.82,COMPLETED
C002125,Client 2125,47624.53,COMPLETED
C006115,Client 6115,29205.36,COMPLETED
C030621,Client 30621,9088.13,COMPLETED
C002968,Client 2968,39062.39,COMPLETED
C004727,Client 4727,11208.29,COMPLETED
C003731,Client 3731,32656.93,COMPLETED
C044493,Client 44493,2832.65,COMPLETED
C026936,Client 26936,39578.65,COMPLETED
C014872,Client 14872,45421.74,COMPLETED
C020432,Client 20432,30787.26,COMPLETED
C027224,Client 27224,45881.26,COMPLETED
C011545,Client 11545,48448.73,COMPLETED
C028845,Client 28845,33420.05,COMPLETED
C044415,Client 44415,35660.28,COMPLETED
C045894,Client 45894,27128.83,COMPLETED
C036288,Client 36288,43791.21,COMPLETED
C043343,Client 43343,1884.14,COMPLETED
C043084,Client 43084,3391.60,COMPLETED
C010636,Client 10636,7506.12,COMPLETED
C009523,Client 9523,24226.38,COMPLETED
C031562,Client 31562,46475.27,COMPLETED
C042596,Client 42596,42438.98,COMPLETED
C000768,Client 768,3297.03,COMPLETED
C022794,Client 22794,15666.79,COMPLETED
C025158,Client 25158,45389.30,COMPLETED
C034009,Client 34009,36526.34,COMPLETED
C009151,Client 9151,28068.42,COMPLETED
C018601,Client 18601,23693.94,COMPLETED
C012229,Client 12229,10609.32,COMPLETED
C032078,Client 32078,32129.14,COMPLETED
C013637,Client 13637,37705.19,COMPLETED
C026137,Client 26137,6539.03,COMPLETED
C029641,Client 29641,26376.99,COMPLETED
C035963,Client 35963,3083.84,COMPLETED
C017076,Client 17076,35350.64,COMPLETED
C030333,Client 30333,45071.94,COMPLETED
C011493,Client 11493,41556.36,COMPLETED
C034170,Client 34170,2335.27,COMPLETED
C010161,Client 10161,29158.11,COMPLETED
C040219,Client 40219,27753.07,COMPLETED
C040383,Client 40383,929.59,COMPLETED
C019600,Client 19600,35330.55,COMPLETED
C034847,Client 34847,37610.34,COMPLETED
C031709,Client 31709,4656.90,COMPLETED
C002927,Client 2927,37831.27,COMPLETED
C011540,Client 11540,33301.13,COMPLETED
C017625,Client 17625,37491.66,COMPLETED
C001478,Client 1478,44180.86,COMPLETED
C039213,Client 39213,37575.26,COMPLETED
C031736,Client 31736,47942.48,COMPLETED
C025045,Client 25045,23067.11,COMPLETED
C014580,Client 14580,18963.29,COMPLETED
C012341,Client 12341,25360.71,COMPLETED
C002769,Client 2769,9668.92,COMPLETED
C002530,Client 2530,8195.37,COMPLETED
C017142,Client 17142,25384.13,COMPLETED
C019950,Client 19950,1698.84,COMPLETED
C021096,Client 21096,1889.29,COMPLETED
C037999,Client 37999,47541.17,COMPLETED
C040065,Client 40065,37257.39,COMPLETED
C001139,Client 1139,29788.26,COMPLETED
C015663,Client 15663,39753.36,COMPLETED
C040674,Client 40674,4727.71,COMPLETED
C036650,Client 36650,236.10,COMPLETED
C031986,Client 31986,17228.43,COMPLETED
C020641,Client 20641,10519.99,COMPLETED
C049145,Client 49145,26964.67,COMPLETED
C026029,Client 26029,35037.93,COMPLETED
C021164,Client 21164,15022.09,COMPLETED
C030051,Client 30051,12269.98,COMPLETED
C004349,Client 4349,23178.39,COMPLETED
C035777,Client 35777,41849.17,COMPLETED
C046120,Client 46120,43596.75,COMPLETED
C004089,Client 4089,33654.90,COMPLETED
C002447,Client 2447,1295.54,COMPLETED
C024907,Client 24907,29033.40,COMPLETED
C003974,Client 3974,25119.19,COMPLETED
C012340,Client 12340,21192.93,COMPLETED
C014777,Client 14777,46076.26,COMPLETED
C008541,Client 8541,39092.95,COMPLETED
C007599,Client 7599,43968.68,COMPLETED
C015651,Client 15651,39530.14,COMPLETED
C027778,Client 27778,32781.16,COMPLETED
C018039,Client 18039,47658.87,COMPLETED
C016842,Client 16842,7841.62,COMPLETED
C048909,Client 48909,48899.77,COMPLETED
C029400,Client 29400,37167.43,COMPLETED
C026865,Client 26865,21653.42,COMPLETED
C016419,Client 16419,25448.78,COMPLETED
C009988,Client 9988,10944.86,COMPLETED
C020359,Client 20359,24066.67,COMPLETED
C019771,Client 19771,13171.15,COMPLETED
C023918,Client 23918,5881.04,COMPLETED
C011327,Client 11327,32820.19,COMPLETED
C037030,Client 37030,8878.92,COMPLETED
C041504,Client 41504,27754.89,COMPLETED
C021070,Client 21070,40216.89,COMPLETED
C018119,Client 18119,6314.47,COMPLETED
C017509,Client 17509,16952.39,COMPLETED
C025907,Client 25907,46187.66,COMPLETED
C030954,Client 30954,44765.53,COMPLETED
C011394,Client 11394,43134.55,COMPLETED
C032024,Client 32024,37701.46,COMPLETED
C018486,Client 18486,2797.72,COMPLETED
C021648,Client 21648,2056.96,COMPLETED
C023106,Client 23106,6613.28,COMPLETED
C013583,Client 13583,18134.27,COMPLETED
C012675,Client 12675,23872.58,COMPLETED
C048935,Client 48935,45820.34,COMPLETED
C035967,Client 35967,31897.14,COMPLETED
C018790,Client 18790,42845.04,COMPLETED
C048261,Client 48261,41255.08,COMPLETED
C039293,Client 39293,36318.71,COMPLETED
C015120,Client 15120,12396.88,COMPLETED
C042238,Client 42238,39078.90,COMPLETED
C020231,Client 20231,10202.43,COMPLETED
C035729,Client 35729,35217.29,COMPLETED
C002601,Client 2601,13208.36,COMPLETED
C046519,Client 46519,40841.75,COMPLETED
C039204,Client 39204,24740.40,COMPLETED
C048612,Client 48612,34807.46,COMPLETED
C032226,Client 32226,43585.28,COMPLETED
C008663,Client 8663,30209.24,COMPLETED
C033366,Client 33366,26273.91,COMPLETED
C018229,Client 18229,48707.23,COMPLETED
C006794,Client 6794,35700.30,COMPLETED
C027887,Client 27887,31835.26,COMPLETED
C031185,Client 31185,3567.51,COMPLETED
C003234,Client 3234,43505.07,COMPLETED
C032421,Client 32421,20655.57,COMPLETED
C012871,Client 12871,20004.83,COMPLETED
C013480,Client 13480,44541.83,COMPLETED
C033823,Client 33823,9270.01,COMPLETED
C016856,Client 16856,27936.58,COMPLETED
C011715,Client 11715,48124.12,COMPLETED
C028995,Client 28995,30326.92,COMPLETED
C017343,Client 17343,13782.28,COMPLETED
C038509,Client 38509,44643.23,COMPLETED
C001690,Client 1690,44264.64,COMPLETED
C022389,Client 22389,2919.46,COMPLETED
C014584,Client 14584,15972.25,COMPLETED
C008580,Client 8580,21256.88,COMPLETED
C009218,Client 9218,43160.64,COMPLETED
C004606,Client 4606,30701.94,COMPLETED
C027323,Client 27323,32127.83,COMPLETED
C002919,Client 2919,1210.55,COMPLETED
C027568,Client 27568,37807.03,COMPLETED
C014273,Client 14273,24713.38,COMPLETED
C011632,Client 11632,7955.59,COMPLETED
C001877,Client 1877,11355.29,COMPLETED
C020275,Client 20275,45121.62,COMPLETED
C042672,Client 42672,41212.14,COMPLETED
C030975,Client 30975,3950.67,COMPLETED
C014888,Client 14888,21998.67,COMPLETED
C014348,Client 14348,2343.97,COMPLETED
C047697,Client 47697,32323.59,COMPLETED
C046396,Client 46396,30546.42,COMPLETED
C019693,Client 19693,25902.12,COMPLETED
C001049,Client 1049,982.79,COMPLETED
C005769,Client 5769,47751.10,COMPLETED
C019081,Client 19081,48377.17,COMPLETED
C033695,Client 33695,46577.79,COMPLETED
C041861,Client 41861,6089.71,COMPLETED
C039537,Client 39537,32853.76,COMPLETED
C026738,Client 26738,33573.73,COMPLETED
C045690,Client 45690,1956.23,COMPLETED
C033560,Client 33560,22198.79,COMPLETED
C025822,Client 25822,13560.00,COMPLETED
C044440,Client 44440,40257.68,COMPLETED
C026351,Client 26351,32854.01,COMPLETED
C014336,Client 14336,31423.72,COMPLETED
C039173,Client 39173,32352.89,COMPLETED
C022111,Client 22111,30635.38,COMPLETED
C029224,Client 29224,28113.81,COMPLETED
C028629,Client 28629,23164.99,COMPLETED
C030695,Client 30695,15651.33,COMPLETED
C010878,Client 10878,31054.13,COMPLETED
C032863,Client 32863,2083.15,COMPLETED
C047938,Client 47938,9388.87,COMPLETED
C017632,Client 17632,5787.86,COMPLETED
C003781,Client 3781,10933.07,COMPLETED
C041032,Client 41032,1173.53,COMPLETED
C026489,Client 26489,12666.00,COMPLETED
C039771,Client 39771,46010.32,COMPLETED
C012584,Client 12584,12666.25,COMPLETED
C012766,Client 12766,31591.13,COMPLETED
C022210,Client 22210,3647.34,COMPLETED
C027088,Client 27088,13865.29,COMPLETED
C020018,Client 20018,4560.31,COMPLETED
C005692,Client 5692,13940.42,COMPLETED
C025017,Client 25017,27363.63,COMPLETED
C022941,Client 22941,44759.62,COMPLETED
C016898,Client 16898,39320.29,COMPLETED
C006175,Client 6175,23565.51,COMPLETED
C001899,Client 1899,475.68,COMPLETED
C021222,Client 21222,6765.50,COMPLETED
C008590,Client 8590,40366.97,COMPLETED
C026959,Client 26959,47354.50,COMPLETED
C021743,Client 21743,15021.43,COMPLETED
C031626,Client 31626,45467.31,COMPLETED
C001919,Client 1919,30034.05,COMPLETED
C016058,Client 16058,40374.89,COMPLETED
C038315,Client 38315,45585.56,COMPLETED
C018453,Client 18453,26418.63,COMPLETED
C040580,Client 40580,33548.11,COMPLETED
C046134,Client 46134,2035.33,COMPLETED
C006951,Client 6951,14613.80,COMPLETED
C007761,Client 7761,47039.28,COMPLETED
C014090,Client 14090,30503.24,COMPLETED
C024085,Client 24085,39206.24,COMPLETED
C006236,Client 6236,16476.02,COMPLETED
C018106,Client 18106,10869.72,COMPLETED
C012415,Client 12415,40458.95,COMPLETED
C006935,Client 6935,22478.27,COMPLETED
C000366,Client 366,48754.00,COMPLETED
C026756,Client 26756,9800.96,COMPLETED
C010896,Client 10896,34396.13,COMPLETED
C022861,Client 22861,7254.57,COMPLETED
C019425,Client 19425,15065.30,COMPLETED
C003197,Client 3197,23286.78,COMPLETED
C046094,Client 46094,8151.00,COMPLETED
C044148,Client 44148,35914.95,COMPLETED
C048433,Client 48433,42738.77,COMPLETED
C045339,Client 45339,34972.77,COMPLETED
C047165,Client 47165,47209.13,COMPLETED
C003018,Client 3018,48958.95,COMPLETED
C021991,Client 21991,26152.90,COMPLETED
C021989,Client 21989,47383.46,COMPLETED
C022294,Client 22294,44571.60,COMPLETED
C021773,Client 21773,585.69,COMPLETED
C037229,Client 37229,32095.03,COMPLETED
C036942,Client 36942,39087.87,COMPLETED
C044586,Client 44586,29398.56,COMPLETED
C036644,Client 36644,13627.30,COMPLETED
C047195,Client 47195,26193.13,COMPLETED
C014831,Client 14831,11527.98,COMPLETED
C021635,Client 21635,21499.73,COMPLETED
C021858,Client 21858,17306.32,COMPLETED
C018685,Client 18685,34254.23,COMPLETED
C025809,Client 25809,13530.15,COMPLETED
C034921,Client 34921,46114.84,COMPLETED
C013680,Client 13680,7398.90,COMPLETED
C015573,Client 15573,23473.80,COMPLETED
C018134,Client 18134,26281.75,COMPLETED
C046620,Client 46620,36910.12,COMPLETED
C009266,Client 9266,17640.20,COMPLETED
C034459,Client 34459,21419.44,COMPLETED
C009930,Client 9930,45528.35,COMPLETED
